"","wave","gor","sex","age_30","notwhite","urban","imd3","domain","SampSize","Direct_01","SD_01_adj","var_01_adj","w_01_inv","Direct_num","SD_num_adj","var_num_adj","w_num_inv"
"8747",2009,9,1,0,0,1,2,"9_1_0_0_1_2",92,0.53259493799604,0.0875492300826763,0.00766486768806939,130.465396233327,2.49490530694627,0.314903610115785,0.0991642836639541,10.0842759414143
"8748",2010,9,1,0,0,1,2,"9_1_0_0_1_2",89,0.624061860656329,0.098458047774418,0.00969398717154957,103.156728217555,2.61249645462191,0.342441930855161,0.117266476007811,8.52758634900391
"8749",2011,9,1,0,0,1,2,"9_1_0_0_1_2",110,0.656287280999947,0.0920864473989324,0.00847991379455635,117.925727103729,2.68078622343177,0.319221630259496,0.101902449225531,9.81330682039643
"8750",2012,9,1,0,0,1,2,"9_1_0_0_1_2",71,0.553496105263,0.0933175682682462,0.00870816854749878,114.834708876556,2.51588721527616,0.34287114311695,0.117560620782324,8.50624974030725
"8751",2013,9,1,0,0,1,2,"9_1_0_0_1_2",59,0.535219771352315,0.112548465364239,0.0126671570558454,78.9443120971282,2.36330292772737,0.3869928810415,0.149763489976801,6.67719482335052
"8752",2014,9,1,0,0,1,2,"9_1_0_0_1_2",52,0.738696391054356,0.132420259393507,0.0175351250978437,57.0283926929595,2.85413285677419,0.460097079069557,0.211689322168338,4.72390383112845
"8753",2015,9,1,0,0,1,2,"9_1_0_0_1_2",75,0.764406479649791,0.113761844515246,0.0129417572675111,77.2692594467363,2.82164593594805,0.381769579030104,0.145748011472823,6.86115707442408
"8754",2016,9,1,0,0,1,2,"9_1_0_0_1_2",61,0.772743306201771,0.129600379761131,0.0167962584342293,59.5370691583364,2.85100564248073,0.431346072520543,0.186059434278898,5.37462668246658
"8755",2017,9,1,0,0,1,2,"9_1_0_0_1_2",58,0.628702176505291,0.119003392517393,0.0141618074306488,70.6124557121016,2.50583998206837,0.392709768738406,0.154220962462572,6.4842028219263
"8756",2018,9,1,0,0,1,2,"9_1_0_0_1_2",65,0.609376030603611,0.114793017803161,0.0131774369363568,75.8872916508504,2.64851970313115,0.399679286071272,0.159743531714441,6.26003437677593
"8757",2019,9,1,0,0,1,2,"9_1_0_0_1_2",46,0.530140334528666,0.109879613510439,0.0120735294652035,82.825821801491,2.66064476221525,0.442955303206708,0.196209400638947,5.09659576321801
"8758",2022,9,1,0,0,1,2,"9_1_0_0_1_2",57,0.54986351621443,0.11936216257312,0.0142473258541319,70.1886101460917,2.40772775933156,0.42141956750949,0.177594451879886,5.63080653373304
"8759",2023,9,1,0,0,1,2,"9_1_0_0_1_2",27,0.4494977835398,0.137699089702471,0.0189610393048892,52.7397250709853,2.41048605355639,0.59409180910517,0.352945077645854,2.83330201591139
"8760",2003,9,1,0,0,1,3,"9_1_0_0_1_3",48,0.595506923237003,0.136497395993067,0.0186315391128882,53.6724311363122,2.43299254531043,0.441758156257448,0.19515026861998,5.12425633370416
"8761",2004,9,1,0,0,1,3,"9_1_0_0_1_3",61,0.492596833519961,0.110020500942787,0.0121045106277019,82.6138313854209,2.31231590205303,0.383234635541257,0.14686878587844,6.80879871116847
"8762",2005,9,1,0,0,1,3,"9_1_0_0_1_3",70,0.558823523799201,0.113141822496867,0.0128010719979125,78.1184575919167,2.46141174539831,0.402572872276325,0.16206491749281,6.17036688427256
"8763",2006,9,1,0,0,1,3,"9_1_0_0_1_3",50,0.566131915006244,0.125851713353094,0.0158386537539093,63.1366791355724,2.46874214461203,0.442551845235504,0.19585213572135,5.10589275075743
"8764",2007,9,1,0,0,1,3,"9_1_0_0_1_3",55,0.51023541111713,0.112257406824517,0.0126017253869651,79.3542129583598,2.58792173110932,0.437174568388617,0.191121603245774,5.23227088417653
"8765",2008,9,1,0,0,1,3,"9_1_0_0_1_3",70,0.576298582025922,0.110134454548433,0.0121295980786808,82.4429625378614,2.62149997558692,0.396874554835827,0.157509412276136,6.34882694023937
"8766",2009,9,1,0,0,1,3,"9_1_0_0_1_3",61,0.59881088198443,0.11499273274549,0.0132233285842756,75.6239243112466,2.64340039305985,0.414209205095375,0.171569265585742,5.82854974978166
"8767",2010,9,1,0,0,1,3,"9_1_0_0_1_3",70,0.73563779490099,0.125270497594457,0.0156926975675628,63.7239069761353,2.84288549600945,0.422301429040052,0.17833849696927,5.60731427590934
"8768",2011,9,1,0,0,1,3,"9_1_0_0_1_3",69,0.818031965707834,0.132668994528921,0.0176010621093148,56.814753211443,2.98337955161699,0.447084971917868,0.199884972114801,5.00287735200856
"8769",2012,9,1,0,0,1,3,"9_1_0_0_1_3",46,0.735438303292751,0.143626702443916,0.0206286296549133,48.4763174640551,2.8396131656562,0.482924328562752,0.233215907117785,4.28787217972638
"8770",2013,9,1,0,0,1,3,"9_1_0_0_1_3",46,0.803825176909211,0.149465297201897,0.0223398750676514,44.7630077147576,2.89765965363998,0.501566045547464,0.25156849804612,3.97506050148087
"8771",2014,9,1,0,0,1,3,"9_1_0_0_1_3",42,0.547587960268544,0.129994482818494,0.0168985655632478,59.1766204212545,2.4958378372852,0.464833013946356,0.216069730854453,4.62813553775198
"8772",2015,9,1,0,0,1,3,"9_1_0_0_1_3",52,0.693464028064896,0.127260277437655,0.0161951782135089,61.7467734418549,2.81735477184002,0.457571058665148,0.209371273727944,4.7762044056693
"8773",2016,9,1,0,0,1,3,"9_1_0_0_1_3",57,0.761083116147567,0.135681895812381,0.0184095768512419,54.3195537887955,2.85663669404229,0.440056968729332,0.193650135727248,5.1639519706223
"8774",2017,9,1,0,0,1,3,"9_1_0_0_1_3",36,0.534544104641961,0.126749344929332,0.0160653964400148,62.2455850208126,2.75622713371301,0.553379375998738,0.306228733780752,3.26553288339023
"8775",2018,9,1,0,0,1,3,"9_1_0_0_1_3",42,0.644413836702584,0.140857903471807,0.0198409489704729,50.4008150763448,2.71478156793701,0.498195520972296,0.248198777116857,4.02902871487227
"8776",2019,9,1,0,0,1,3,"9_1_0_0_1_3",31,0.717385267137173,0.16776759459923,0.0281459657976117,35.5290703893648,2.84793042670071,0.59269615807246,0.351288735793855,2.84666115963031
"8777",2022,9,1,0,0,1,3,"9_1_0_0_1_3",20,0.729723207749169,0.207998317311017,0.0432633000042146,23.1142793060766,2.72903933288871,0.686768358764452,0.471650778600019,2.12021276201061
"8778",2023,9,1,0,0,1,3,"9_1_0_0_1_3",20,0.562330120753235,0.172362091312769,0.0297086905217113,33.6601843581491,2.68624123012251,0.654565599392354,0.428456123907871,2.33396127211155
"8779",2003,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8780",2004,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8781",2005,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8782",2006,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8783",2007,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8784",2008,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8785",2009,9,1,0,1,0,1,"9_1_0_1_0_1",1,0,0.998593431675516,0.997188841785484,1.00281908310314,1,0.999689745310251,0.999379586878475,1.00062079827292
"8786",2010,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8787",2011,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8788",2012,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8789",2013,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8790",2014,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8791",2015,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8792",2016,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8793",2017,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8794",2018,9,1,0,1,0,1,"9_1_0_1_0_1",1,1,0.999801691085052,0.99960342149653,1.00039673584038,3,2.99940507325516,8.99643079346877,0.111155192871153
"8795",2019,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8796",2022,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8797",2023,9,1,0,1,0,1,"9_1_0_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"8798",2003,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8799",2004,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8800",2005,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.999880426619643,0.999760867537079,1.00023918966093,4,3.99952170647857,15.9961738805933,0.0625149493538083
"8801",2006,9,1,0,1,0,2,"9_1_0_1_0_2",2,0.736692598086008,0.736485451342471,0.542410820039123,1.84362103972755,2.47338519617202,2.22506608824319,4.95091909704983,0.201982698645971
"8802",2007,9,1,0,1,0,2,"9_1_0_1_0_2",2,0.721833435756874,0.721338249006353,0.520328869479551,1.92186145850456,2.44366687151375,2.181756418228,4.76006106847906,0.210081338372308
"8803",2008,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8804",2009,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.999443741949121,0.998887793321261,1.00111344505977,3,2.99833122584736,8.98999013989135,0.111234827228863
"8805",2010,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.998555072100147,0.997112232016929,1.00289613133842,4,3.99422028840059,15.9537957122709,0.0626810082086516
"8806",2011,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.999284625551172,0.998569762862946,1.00143228564517,4,3.99713850220469,15.9771162058071,0.0625895178528234
"8807",2012,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.99969240327755,0.999384901170843,1.00061547740859,3,2.99907720983265,8.99446411053759,0.111179497489843
"8808",2013,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8809",2014,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8810",2015,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8811",2016,9,1,0,1,0,2,"9_1_0_1_0_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99898717205953,3.99594971405856,0.250253399456404
"8812",2017,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8813",2018,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8814",2019,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8815",2022,9,1,0,1,0,2,"9_1_0_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"8816",2023,9,1,0,1,0,2,"9_1_0_1_0_2",1,1,0.999363160301844,0.998726726168489,1.00127489712466,3,2.99808948090553,8.9885405355164,0.111252766347184
"8817",2003,9,1,0,1,0,3,"9_1_0_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99938781709781,3.99755164315916,0.250153116023218
"8818",2004,9,1,0,1,0,3,"9_1_0_1_0_3",4,1,0.535095714547055,0.286327423726624,3.4925051431845,3.56588163265185,1.96444327563501,3.85903738318759,0.259131980518414
"8819",2005,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8820",2006,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8821",2007,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8822",2008,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.999694882117281,0.999389857331484,1.00061051516987,4,3.99877952846912,15.9902377173037,0.0625381571981169
"8823",2009,9,1,0,1,0,3,"9_1_0_1_0_3",2,0.37057229105214,0.370378795492943,0.137180452150803,7.28966834794139,2.37057229105214,1.67879925993723,2.81836695516579,0.354815400516635
"8824",2010,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.999346427633415,0.998693282423668,1.00130842732131,4,3.99738571053366,15.9790925187787,0.0625817767075819
"8825",2011,9,1,0,1,0,3,"9_1_0_1_0_3",3,0.666666666666667,0.471064199214692,0.221901479781779,4.50650442251856,2.66666666666667,1.69844612430395,2.88471923716313,0.346654186347582
"8826",2012,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.999655090520056,0.99931030000266,1.00069017601173,3,2.99896527156017,8.99379270002394,0.111187797334637
"8827",2013,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.998889769541762,0.997780771695195,1.00222416423303,3,2.99666930862529,8.98002694525676,0.111358240470336
"8828",2014,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8829",2015,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8830",2016,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8831",2017,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8832",2018,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8833",2019,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.999319755322196,0.998639973377213,1.00136187881423,3,2.99795926596659,8.98775976039492,0.111262430979359
"8834",2022,9,1,0,1,0,3,"9_1_0_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8835",2023,9,1,0,1,0,3,"9_1_0_1_0_3",1,1,0.999840999836734,0.99968202495452,1.00031807618577,4,3.99936399934694,15.9949123992723,0.0625198797616106
"8836",2003,9,1,0,1,1,1,"9_1_0_1_1_1",3,1,0.60724449086262,0.368745871683003,2.71189476762377,3,1.82173347258786,3.31871284514703,0.301321640847085
"8837",2004,9,1,0,1,1,1,"9_1_0_1_1_1",4,1,0.505679854669164,0.255712115418227,3.9106477155549,3.31565860120752,1.73163181158994,2.99854873091026,0.33349466349891
"8838",2005,9,1,0,1,1,1,"9_1_0_1_1_1",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99884647385216,3.9953872260312,0.250288631220695
"8839",2006,9,1,0,1,1,1,"9_1_0_1_1_1",4,0.140651732338088,0.140558712870899,0.0197567517639238,50.6156078665735,2.14065173233809,1.16934013977589,1.36735636249109,0.731338243220055
"8840",2007,9,1,0,1,1,1,"9_1_0_1_1_1",4,0.121490286049223,0.121438940270935,0.0147474162141278,67.8084883128217,1.87554938305405,1.02579649840367,1.05225845613723,0.950336862742766
"8841",2008,9,1,0,1,1,1,"9_1_0_1_1_1",5,0.455065581145334,0.276226978921547,0.076301343884125,13.1059290583224,2.45506558114533,1.23169604364117,1.5170751439213,0.659163129794101
"8842",2009,9,1,0,1,1,1,"9_1_0_1_1_1",3,1,0.631088197645051,0.398272313206879,2.51084488386357,3.14256033156224,1.9304237184082,3.72653573259295,0.268345743005715
"8843",2010,9,1,0,1,1,1,"9_1_0_1_1_1",5,0.608666350804114,0.380641922020005,0.144888272799084,6.90186983860798,2.31566978990906,1.19515902245433,1.42840508895399,0.700081515904072
"8844",2011,9,1,0,1,1,1,"9_1_0_1_1_1",2,0.772575913031224,0.772387681005257,0.596582729768679,1.67621345724799,2.54515182606245,2.32827847919624,5.42088067668836,0.184471870834631
"8845",2012,9,1,0,1,1,1,"9_1_0_1_1_1",3,0,0.19847024492941,0.0393904381223401,25.3868717299911,2,1.24354305343277,1.5463993257409,0.646663499753461
"8846",2013,9,1,0,1,1,1,"9_1_0_1_1_1",7,0.289964007741141,0.182210470686069,0.033200655627639,30.1198871255879,2.25556423004091,0.982645951395689,0.965593065794339,1.0356329549419
"8847",2014,9,1,0,1,1,1,"9_1_0_1_1_1",6,1,0.451876955134191,0.204192782581347,4.89733274290248,3.30837832328538,1.58217234776566,2.50326933803431,0.399477589089654
"8848",2015,9,1,0,1,1,1,"9_1_0_1_1_1",5,1,0.554142745918915,0.307074182854556,3.25654208603283,3.15034792315525,1.70931856427184,2.92176995416435,0.342258294009327
"8849",2016,9,1,0,1,1,1,"9_1_0_1_1_1",6,0.205514055016678,0.130633039341752,0.0170649909676639,58.5995036208857,2.20551405501668,1.04826640023585,1.09886244586342,0.910032009706422
"8850",2017,9,1,0,1,1,1,"9_1_0_1_1_1",9,0.357121795428648,0.185739146099667,0.0344990303938334,28.9863218932306,2.38430064955216,0.938241678458758,0.880297447197107,1.1359796659459
"8851",2018,9,1,0,1,1,1,"9_1_0_1_1_1",3,0.754785957358267,0.539071633088613,0.290598225600824,3.44117724026862,3.0781994766648,1.89413115759969,3.58773284218995,0.278727554136835
"8852",2019,9,1,0,1,1,1,"9_1_0_1_1_1",8,0.960744619940898,0.403876042817672,0.163115857962062,6.13061177799513,3.03587104919603,1.2303169526477,1.51367980397232,0.660641700692391
"8853",2022,9,1,0,1,1,1,"9_1_0_1_1_1",5,0.371796623409221,0.266927887674329,0.0712504972182791,14.0349897760917,1.95815230550358,1.04492804058585,1.09187461000259,0.91585607984568
"8854",2023,9,1,0,1,1,1,"9_1_0_1_1_1",2,0,0.24920318360183,0.0621022267172876,16.1024821952419,2,1.55865055858027,2.42939156376258,0.411625698761884
"8855",2003,9,1,0,1,1,2,"9_1_0_1_1_2",1,1,0.99972653056244,0.999453135910413,1.00054716331355,3,2.99917959168732,8.99507822319371,0.111171907034839
"8856",2004,9,1,0,1,1,2,"9_1_0_1_1_2",7,0.798492652921084,0.378773707204921,0.143469521269759,6.97012153626515,2.79849265292108,1.17504740506738,1.38073640415559,0.724251201743002
"8857",2005,9,1,0,1,1,2,"9_1_0_1_1_2",4,0.597652169636378,0.385054053433028,0.148266624065205,6.7446062544745,2.85670370742356,1.56556192490712,2.45098414071888,0.407999376000326
"8858",2006,9,1,0,1,1,2,"9_1_0_1_1_2",2,1,0.815056057871006,0.664316377472224,1.5053068596699,3,2.44516817361302,5.97884739725002,0.1672563177411
"8859",2007,9,1,0,1,1,2,"9_1_0_1_1_2",9,0.953578693060276,0.358657979551636,0.128635546296062,7.77390098455712,3.42545094979702,1.30641605221511,1.7067229014853,0.585918193943337
"8860",2008,9,1,0,1,1,2,"9_1_0_1_1_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.9990931339415,3.99637335817205,0.250226870809038
"8861",2009,9,1,0,1,1,2,"9_1_0_1_1_2",5,0.666396747960858,0.370469799577175,0.137247872398752,7.2860874454553,2.91114396109238,1.37572263030738,1.89261275553985,0.528370104805069
"8862",2010,9,1,0,1,1,2,"9_1_0_1_1_2",6,0.135948740772515,0.0990507736339997,0.00981105575749386,101.925829871692,2.22108240377997,1.21278577087765,1.47084932604331,0.67987929306809
"8863",2011,9,1,0,1,1,2,"9_1_0_1_1_2",5,0.571352529144416,0.406062284289404,0.164886578722329,6.06477499714525,2.51837952863182,1.34424586890146,1.80699695605865,0.553404363326189
"8864",2012,9,1,0,1,1,2,"9_1_0_1_1_2",3,0.358773282686029,0.358702199501099,0.128667267926927,7.7719844068495,2.35877328268603,1.52316275531249,2.32002477917115,0.43102987906761
"8865",2013,9,1,0,1,1,2,"9_1_0_1_1_2",5,0.698452650844918,0.38248275849711,0.146293060547558,6.83559422611786,2.69845265084492,1.29624497707515,1.68025104059255,0.595149162739006
"8866",2014,9,1,0,1,1,2,"9_1_0_1_1_2",7,0.661516071350893,0.381606544122864,0.145623554517395,6.86702095216709,2.52382534742423,1.19996555599484,1.439917335574,0.694484311907645
"8867",2015,9,1,0,1,1,2,"9_1_0_1_1_2",3,0.588916399087005,0.428918297106866,0.183970905593054,5.43564210208333,2.39923811743437,1.47224018151599,2.16749115207024,0.461362898319039
"8868",2016,9,1,0,1,1,2,"9_1_0_1_1_2",4,1,0.538783704093837,0.290287879797075,3.44485619137474,3.60565835934817,1.97380690953819,3.89591371614069,0.256679195911609
"8869",2017,9,1,0,1,1,2,"9_1_0_1_1_2",5,0.451308818312186,0.288595320136235,0.0832872588045361,12.006638402482,2.35439334886404,1.19625907422495,1.43103577266554,0.698794550842943
"8870",2018,9,1,0,1,1,2,"9_1_0_1_1_2",5,1,0.518219277149366,0.268551219209211,3.72368445373158,3,1.5546578314481,2.4169609728829,0.413742717081287
"8871",2019,9,1,0,1,1,2,"9_1_0_1_1_2",5,0.51078907745234,0.374612196822488,0.140334298008171,7.12584175211235,2.51078907745234,1.25775990081546,1.58195996809932,0.632127247316803
"8872",2022,9,1,0,1,1,2,"9_1_0_1_1_2",2,1,0.724999724753481,0.525624600892623,1.90249847191662,4,2.89999889901392,8.40999361428197,0.118906154494789
"8873",2023,9,1,0,1,1,2,"9_1_0_1_1_2",9,0.633229311940741,0.345217263978892,0.119174959349072,8.39102446908272,2.46702630360164,1.08259088832047,1.1720030314745,0.853240113843301
"8874",2003,9,1,0,1,1,3,"9_1_0_1_1_3",1,1,0.99956674375663,0.999133675224232,1.00086707594514,3,2.99870023126989,8.99220307701809,0.111207452882793
"8875",2004,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.754492666265473,0.569259183448382,1.75666906933733,3,2.26347799879642,5.12333265103544,0.195185452148593
"8876",2005,9,1,0,1,1,3,"9_1_0_1_1_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99975863683465,3.99903460559479,0.250060351716128
"8877",2006,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.707727647656751,0.500878423257759,1.9964924691623,3.52272303528489,2.53377524705984,6.42001700261314,0.155762827355904
"8878",2007,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.737865356303759,0.544445284033274,1.8367318614498,3,2.21359606891128,4.90000755629946,0.204081317938867
"8879",2008,9,1,0,1,1,3,"9_1_0_1_1_3",3,0.949724022017844,0.757892087627984,0.574400416489104,1.74094581287437,2.94972402201784,2.27588764470696,5.17966457132977,0.193062694741886
"8880",2009,9,1,0,1,1,3,"9_1_0_1_1_3",4,0.6948432109541,0.431211013998369,0.185942938593502,5.37799395644781,2.79806294600281,1.45615940171024,2.12040020318911,0.471609085160427
"8881",2010,9,1,0,1,1,3,"9_1_0_1_1_3",3,0.724748695312287,0.531719000163669,0.282725095135052,3.53700473430674,3.18805446888309,2.08529831398988,4.34846905832905,0.229965991843636
"8882",2011,9,1,0,1,1,3,"9_1_0_1_1_3",5,0.810982408582149,0.489354039980361,0.239467376445101,4.17593417042867,2.7404911607138,1.60816920479948,2.5862081912654,0.386666473092683
"8883",2012,9,1,0,1,1,3,"9_1_0_1_1_3",1,1,0.999769311330435,0.999538675878132,1.00046153704004,3,2.9993079339913,8.99584808290319,0.111162393004449
"8884",2013,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.782486062844873,0.612284438546471,1.63322785464537,4,3.12994425137949,9.79655101674354,0.102076740915336
"8885",2014,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.710902811896554,0.505382807962428,1.97869809626437,3.55293954194579,2.58607414500305,6.68777948345327,0.149526461282728
"8886",2015,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.706959467822217,0.499791689143472,2.0008335907181,3,2.12087840346665,4.49812520229125,0.222314843413123
"8887",2016,9,1,0,1,1,3,"9_1_0_1_1_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"8888",2017,9,1,0,1,1,3,"9_1_0_1_1_3",5,0.867431716429421,0.497584085012993,0.247589921658217,4.03893661463506,2.93840970374545,1.52766494170822,2.33376017412438,0.428493043581565
"8889",2018,9,1,0,1,1,3,"9_1_0_1_1_3",4,1,0.571529996512093,0.326646536913113,3.06141313926129,3.07554561061765,1.72619132955021,2.97973650621433,0.335600143809518
"8890",2019,9,1,0,1,1,3,"9_1_0_1_1_3",2,0.797248017204523,0.797113018713786,0.635389164603005,1.5738386105857,2.79724801720452,2.4254313011056,5.8827169963828,0.169989479455647
"8891",2022,9,1,0,1,1,3,"9_1_0_1_1_3",2,1,0.721285125962574,0.520252232934846,1.92214456122332,3,2.16385537788772,4.68227009641361,0.213571617913702
"8892",2023,9,1,0,1,1,3,"9_1_0_1_1_3",2,0.219245240225856,0.219173867036783,0.0480371839918574,20.8172069405548,2.21924524022586,1.69416672983294,2.87020090847283,0.348407666183924
"8893",2003,9,1,1,0,0,1,"9_1_1_0_0_1",14,0.760959362450753,0.331118161577358,0.109639236926369,9.12082232633169,2.76095936245075,1.01790675028836,1.0361341522826,0.965125990487815
"8894",2004,9,1,1,0,0,1,"9_1_1_0_0_1",15,0.175742552852854,0.106552395490227,0.0113534129847057,88.0792411363092,1.98396835961915,0.611324180944735,0.373717254207751,2.675819723978
"8895",2005,9,1,1,0,0,1,"9_1_1_0_0_1",9,0.480963531359839,0.261402506528998,0.0683312704196429,14.6345881447645,2.36855778859851,1.0352246088475,1.07168999076347,0.9331056635955
"8896",2006,9,1,1,0,0,1,"9_1_1_0_0_1",21,0.397155190024184,0.143605470136115,0.0206225310530148,48.4906531322115,2.12381803332966,0.558345230736814,0.311749396686546,3.20770468404617
"8897",2007,9,1,1,0,0,1,"9_1_1_0_0_1",21,0.52229613723364,0.16235376045927,0.0263587435352659,37.938075411754,2.28265626618597,0.554883938852003,0.307896185595913,3.24784796558802
"8898",2008,9,1,1,0,0,1,"9_1_1_0_0_1",11,0.453639929813294,0.210933056624215,0.0444927543768342,22.4755696518682,2.55255430945527,0.864895056316139,0.748043458440097,1.3368207270809
"8899",2009,9,1,1,0,0,1,"9_1_1_0_0_1",39,0.619326883544211,0.150881459296126,0.0227652147593284,43.9266666522544,2.66169954275969,0.540936940152083,0.292612773221098,3.41748580894792
"8900",2010,9,1,1,0,0,1,"9_1_1_0_0_1",20,0.58275393214575,0.186668491122243,0.034845125577855,28.6984185999182,2.486185980854,0.627186474277731,0.39336287351693,2.54218195799548
"8901",2011,9,1,1,0,0,1,"9_1_1_0_0_1",27,0.776424208830132,0.192213693175121,0.0369461038440196,27.0664534539782,2.94722593332103,0.690698500303613,0.47706441832166,2.09615297556262
"8902",2012,9,1,1,0,0,1,"9_1_1_0_0_1",12,0.549644422603494,0.220290774010107,0.048528025113972,20.6066494082835,2.68236294273936,0.862565076448093,0.744018511107905,1.34405258077641
"8903",2013,9,1,1,0,0,1,"9_1_1_0_0_1",24,0.480478944733329,0.172386067201819,0.0297169561653101,33.6508219225811,2.51367347180302,0.648140455344865,0.420086049854649,2.38046466990752
"8904",2014,9,1,1,0,0,1,"9_1_1_0_0_1",14,0.745330796139185,0.302528805421887,0.091523678109994,10.9261343146436,2.63479923850914,0.946831300893598,0.896489512351864,1.11546201737105
"8905",2015,9,1,1,0,0,1,"9_1_1_0_0_1",15,0.580437999858306,0.197447126701576,0.0389853678427081,25.6506493419439,2.6659066441925,0.722422590237795,0.521894398885885,1.91609644045759
"8906",2016,9,1,1,0,0,1,"9_1_1_0_0_1",28,0.636253211893529,0.17548565196062,0.0307952140440439,32.4725783223906,2.53708892400593,0.592014606759132,0.350481294616169,2.85321931686869
"8907",2017,9,1,1,0,0,1,"9_1_1_0_0_1",23,0.60368119918055,0.180545866690125,0.0325968099788884,30.6778485578086,2.4655684840309,0.602161064013002,0.362597947013271,2.75787551539391
